date,time,pressure,pressure_setpoint,mfc1_,mfc2_,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2020-03-17_13-32-16,28.25,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-18,28.284,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-20,28.317,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-22,28.352,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-24,28.385,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-26,28.418,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-28,28.451,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-30,28.485,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-32,28.519,,,,,4.849,2.0,,,,,,,,cupcts
2020-03-17_13-32-34,28.551,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-36,28.585,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-38,28.619,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-40,28.652,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-32-42,28.685,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-44,28.719,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-46,28.752,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-48,28.785,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-50,28.818,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-32-52,28.852,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-54,28.885,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-32-56,28.919,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-32-58,28.951,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-00,28.985,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-02,29.018,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-04,29.052,,,,,4.935,2.0,,,,,,,,cupcts
2020-03-17_13-33-06,29.085,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-08,29.118,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-10,29.152,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-12,29.185,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-14,29.219,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-16,29.252,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-18,29.285,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-20,29.318,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-22,29.351,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-24,29.384,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-26,29.419,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-33-28,29.452,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-30,29.485,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-32,29.518,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-33-34,29.552,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-33-36,29.585,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-33-38,29.619,,,,,4.881,2.0,,,,,,,86712000.0,cupcts
2020-03-17_13-33-40,29.652,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-42,29.686,,,,,4.816,2.0,,,,,,,,cupcts
2020-03-17_13-33-44,29.719,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-46,29.752,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-48,29.786,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-50,29.819,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-33-52,29.852,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-54,29.886,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-56,29.919,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-33-58,29.952,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-34-00,29.986,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-02,30.019,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-04,30.052,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-06,30.085,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-34-08,30.118,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-10,30.151,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-12,30.185,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-14,30.219,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-16,30.252,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-18,30.286,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-34-20,30.319,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-22,30.352,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-24,30.386,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-34-26,30.418,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-34-28,30.452,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-30,30.485,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-32,30.519,,,,,4.924,2.0,,,,,,,,cupcts
2020-03-17_13-34-34,30.553,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-36,30.586,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-38,30.619,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-40,30.652,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-34-42,30.685,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-44,30.718,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-46,30.753,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-48,30.786,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-34-50,30.819,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-52,30.853,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-34-54,30.886,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-34-56,30.919,,,,,4.903,2.0,,,,,,,,cupcts
2020-03-17_13-34-58,30.953,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-00,30.986,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-02,31.019,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-04,31.053,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-06,31.086,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-08,31.119,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-35-10,31.152,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-35-12,31.186,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-14,31.219,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-16,31.253,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-18,31.285,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-20,31.319,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-22,31.353,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-24,31.386,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-26,31.419,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-28,31.452,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-30,31.485,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-32,31.519,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-34,31.553,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-36,31.586,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-38,31.619,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-40,31.652,,,,,4.903,2.0,,,,,,,,cupcts
2020-03-17_13-35-42,31.686,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-44,31.719,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-46,31.753,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-48,31.786,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-50,31.82,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-52,31.854,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-35-54,31.887,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-35-57,31.921,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-35-59,31.955,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-01,31.989,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-03,32.021,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-05,32.055,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-07,32.089,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-09,32.122,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-11,32.156,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-13,32.19,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-15,32.224,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-17,32.257,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-19,32.29,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-21,32.323,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-23,32.357,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-25,32.39,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-27,32.424,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-29,32.457,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-31,32.49,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-33,32.524,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-35,32.556,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-37,32.589,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-39,32.623,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-41,32.656,,,,,4.816,2.0,,,,,,,,cupcts
2020-03-17_13-36-43,32.689,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-45,32.723,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-47,32.756,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-49,32.789,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-51,32.823,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-53,32.856,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-36-55,32.889,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-36-57,32.923,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-36-59,32.956,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-01,32.989,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-37-03,33.023,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-05,33.056,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-07,33.089,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-09,33.123,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-11,33.156,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-13,33.189,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-37-15,33.223,,,,,4.849,2.0,,,,,,,,cupcts
2020-03-17_13-37-17,33.256,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-19,33.289,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-21,33.323,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-37-23,33.356,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-25,33.389,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-27,33.423,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-37-29,33.456,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-31,33.489,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-33,33.523,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-35,33.556,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-37,33.589,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-39,33.623,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-41,33.656,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-43,33.69,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-45,33.723,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-47,33.756,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-49,33.789,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-37-51,33.823,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-53,33.856,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-55,33.89,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-37-57,33.923,,,,,4.849,2.0,,,,,,,,cupcts
2020-03-17_13-37-59,33.956,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-38-01,33.989,,,,,4.903,2.0,,,,,,,,cupcts
2020-03-17_13-38-03,34.024,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-05,34.056,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-38-07,34.089,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-38-09,34.123,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-38-11,34.156,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-38-13,34.189,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-15,34.223,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-38-17,34.256,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-38-19,34.289,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-21,34.323,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-38-23,34.356,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-38-25,34.389,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-27,34.423,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-29,34.456,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-31,34.489,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-33,34.523,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-38-35,34.556,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-37,34.589,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-39,34.623,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-41,34.656,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-38-43,34.689,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-45,34.723,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-47,34.756,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-49,34.79,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-51,34.823,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-38-53,34.856,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-55,34.889,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-57,34.923,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-38-59,34.957,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-01,34.989,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-03,35.023,,,,,5.113,2.0,,,,,,,,cupcts
2020-03-17_13-39-05,35.056,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-07,35.089,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-09,35.123,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-11,35.156,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-13,35.189,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-15,35.223,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-17,35.256,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-19,35.289,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-21,35.323,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-23,35.356,,,,,4.816,2.0,,,,,,,,cupcts
2020-03-17_13-39-25,35.389,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-27,35.423,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-29,35.456,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-31,35.489,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-33,35.523,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-35,35.556,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-37,35.589,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-39,35.623,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-41,35.656,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-43,35.689,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-45,35.723,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-47,35.756,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-39-49,35.789,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-51,35.823,,,,,4.881,2.0,,,,,,,90822000.0,cupcts
2020-03-17_13-39-53,35.856,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-39-55,35.89,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-57,35.923,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-39-59,35.956,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-01,35.99,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-03,36.023,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-05,36.056,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-07,36.09,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-09,36.123,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-11,36.156,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-13,36.19,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-15,36.223,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-17,36.257,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-19,36.29,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-21,36.323,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-23,36.357,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-25,36.39,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-27,36.424,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-29,36.456,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-31,36.49,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-33,36.524,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-35,36.557,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-40-37,36.591,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-40-39,36.624,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-41,36.657,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-43,36.69,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-45,36.723,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-40-47,36.757,,,,,4.849,2.0,,,,,,,,cupcts
2020-03-17_13-40-49,36.79,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-51,36.823,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-40-53,36.857,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-55,36.89,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-40-57,36.924,,,,,4.903,2.0,,,,,,,,cupcts
2020-03-17_13-40-59,36.957,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-01,36.991,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-03,37.024,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-41-05,37.057,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-07,37.092,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-09,37.124,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-11,37.157,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-13,37.19,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-15,37.224,,,,,4.849,2.0,,,,,,,,cupcts
2020-03-17_13-41-17,37.258,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-19,37.291,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-21,37.324,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-23,37.357,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-25,37.391,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-27,37.424,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-29,37.457,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-31,37.491,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-33,37.524,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-35,37.558,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-37,37.591,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-39,37.624,,,,,4.892,2.0,,,,,,,,cupcts
2020-03-17_13-41-41,37.657,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-43,37.691,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-45,37.724,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-47,37.757,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-49,37.791,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-41-51,37.824,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-53,37.858,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-55,37.891,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-41-57,37.924,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-41-59,37.958,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-42-01,37.991,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-03,38.025,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-05,38.059,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-07,38.092,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-42-09,38.125,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-11,38.159,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-13,38.192,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-15,38.226,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-17,38.259,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-19,38.292,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-21,38.326,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-23,38.359,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-42-25,38.392,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-42-27,38.426,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-29,38.459,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-31,38.492,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-33,38.526,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-35,38.559,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-37,38.592,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-39,38.626,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-41,38.659,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-43,38.692,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-45,38.725,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-47,38.759,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-49,38.792,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-51,38.825,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-53,38.859,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-42-55,38.892,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-57,38.925,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-42-59,38.959,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-01,38.992,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-43-03,39.026,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-05,39.059,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-07,39.092,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-09,39.126,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-11,39.159,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-13,39.192,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-15,39.225,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-17,39.259,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-19,39.292,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-21,39.326,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-23,39.359,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-25,39.392,,,,,4.87,2.0,,,,,,,,cupcts
2020-03-17_13-43-27,39.425,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-29,39.459,,,,,4.859,2.0,,,,,,,,cupcts
2020-03-17_13-43-31,39.492,,,,,4.881,2.0,,,,,,,,cupcts
2020-03-17_13-43-33,39.526,,,,,4.859,2.0,,,,,,,,cupcts
